created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Sat Jun 18 05:36:58 +0000 2022,1538033005117440001,🫶 fadil kayanya otw mau jadi nctzen 😭😭😭 https://t.co/vKU62pq1mV,229,201,388,12051,in,2503485216,1538033005117440001,nctzenbase,https://twitter.com/nctzenbase/status/1538033005117440001,
Fri Jun 17 13:22:21 +0000 2022,1537787737041797121,nct! liat deh sg nya fadil jaidi😭🤣🤣 https://t.co/hx9hHQgBSE,10,36,33,869,in,1275010241017462784,1537787737041797121,nct_menfess,https://twitter.com/nct_menfess/status/1537787737041797121,
Fri Jun 17 09:20:02 +0000 2022,1537726752369152001,"Chin liat bang Fadil, yang bilang dia renjun! Tp dari Jatiasih, ngedance beatbox juga dong😭😭😭  https://t.co/nSsCmUeDDm",231,74,565,5351,in,1265682357471678465,1537726752369152001,renjunbase,https://twitter.com/renjunbase/status/1537726752369152001,
Fri Jun 17 09:14:41 +0000 2022,1537725406895144961,"Kata Pak Fadil tentang Khilafatul Muslimin , Kejahatan yang bergerak dibawah bayangan..."" (16/6/2022)  Nyimak, biar tambah ilmu ah🙇‍♀️ https://t.co/TaoaVjhV0f""",8,20,88,416,in,1279643013455605760,1537725406895144961,Cintada16,https://twitter.com/Cintada16/status/1537725406895144961,
Mon Jun 13 12:21:45 +0000 2022,1536322931579494401,"Polda Metro Jaya kembali menangkap satu tokoh sentral ormas Khilafatul Muslimin berinisial AS, 74 tahun di daerah Mojokerto, Jawa Timur, pada Senin (13/6/2022) dini hari.  Janji ya Ndan Fadil, sampai tuntas ya 🙄 https://t.co/vRoj5iyIdW",6,34,79,474,in,1279643013455605760,1536322931579494401,Cintada16,https://twitter.com/Cintada16/status/1536322931579494401,
Mon Jun 13 07:25:41 +0000 2022,1536248425947090945,"Fadil Imran, Sekjen PBSI sekaligus Kapolda Metro Jaya saat ini. Polisi gaes. Ya nggak heranlah kenapa public speakingnya begini🙂 jaman sekarang masih aja ye double jabatan~",40,25,140,367,in,1507360496374411266,1536248425947090945,thalissuffering,https://twitter.com/thalissuffering/status/1536248425947090945,
Sun Jun 12 09:32:04 +0000 2022,1535917844327989253,"@Devterians @Mohamm3Alfarizi @txtdrberseragam Nggak dulu bang wkwk. Kasusnya udh ditutup kmarin, motor juga udh diambil tadi pagi. Gue gk punya power besar untuk melawan instansi, cuma harapan gue ada salah satu orang instansi yg baca ini dan mereka pelan2 memutus lingkaran setan yg ada di dalam sana",6,18,45,406,in,1155095514234249217,1535880826206191617,fadil_ainur,https://twitter.com/fadil_ainur/status/1535917844327989253,"Devterians, Mohamm3Alfarizi, txtdrberseragam"
Sun Jun 12 07:41:43 +0000 2022,1535890071307845632,@akunflopbanget @fadil_ainur @txtdrberseragam Buat tambahan nebus sawah yg di gade kali,0,2,2,589,in,1030907174308864000,1535880826206191617,maulbaebae,https://twitter.com/maulbaebae/status/1535890071307845632,"akunflopbanget, fadil_ainur, txtdrberseragam"
Sun Jun 12 07:40:56 +0000 2022,1535889876410724360,@fadil_ainur @txtdrberseragam Mungkin seperti itulah cara mereka untuk mengembalikan uang modal jadi polisi dulu,3,2,17,1240,in,1098109783863775232,1535880826206191617,noviaive,https://twitter.com/noviaive/status/1535889876410724360,"fadil_ainur, txtdrberseragam"
Sun Jun 12 07:37:01 +0000 2022,1535888888933122048,@txtdrberseragam Ngasih uang buat 6 orang polisi yg ada disana Biadab banget min,46,76,116,2458,in,1155095514234249217,1535880826206191617,fadil_ainur,https://twitter.com/fadil_ainur/status/1535888888933122048,txtdrberseragam
Sun Jun 12 07:36:33 +0000 2022,1535888770767015937,@txtdrberseragam Bikin surat adek gue pelaku tabrak lari karena orang dinsos (sebagai penanggung jawab ODGJ karena gk punya indentitas) ngasih tau ke emak gue kalo ternyata isi suratnya nuduh adek gue jadi pelaku tabrak lari. Abis itu si polisinya minta duit ke bapak gue klo mau tebus motor harus,11,6,83,1596,in,1155095514234249217,1535880826206191617,fadil_ainur,https://twitter.com/fadil_ainur/status/1535888770767015937,txtdrberseragam
Sun Jun 12 07:34:45 +0000 2022,1535888318151335937,"@txtdrberseragam Dan adek gue gk ditolongin, akhirnya adek gue pergi ke RS pesen grabcar sedangkan si polisi tadi ngangkut motor adek gue ke polrestabes + mereka buat surat kalo adek gue itu pelaku tabrak lari. Padahal bapak gue ngurusin si ODGJ tadi sampe sembuh. Gue tau si polisi bikin surat",14,25,108,2946,in,1155095514234249217,1535880826206191617,fadil_ainur,https://twitter.com/fadil_ainur/status/1535888318151335937,txtdrberseragam
Sun Jun 12 07:32:32 +0000 2022,1535887761374253056,"@txtdrberseragam Izin share juga min  Adek gue seminggu lalu baru aja kecelakaan motor nabrak ODGJ karena si ODGJ mau nyebrang tapi ragu-ragu. Nah ada polisi yg langsung dateng ngeliat kondisi adek gue, tapi si polisi itu malah ngangkut motornya adek gue buat dibawa ke kantor (cont)",67,48,395,3653,in,1155095514234249217,1535880826206191617,fadil_ainur,https://twitter.com/fadil_ainur/status/1535887761374253056,txtdrberseragam
Sun Jun 12 07:14:42 +0000 2022,1535883272332648448,"hapis as yangyang, fadil as aheng https://t.co/4UZKcfx2eT",100,3,246,940,tl,1473989378435256322,1535883272332648448,ch0codaily,https://twitter.com/ch0codaily/status/1535883272332648448,
Wed Jun 08 02:37:17 +0000 2022,1534363908039151618,@Askrlfess Itu fadil kaya gitu apa tida dimarahin bapak dan abangnya?😔,0,5,0,474,in,862891643854233600,1534363499711045632,trustmeitswork0,https://twitter.com/trustmeitswork0/status/1534363908039151618,Askrlfess
Thu Jun 02 05:16:35 +0000 2022,1532229672129310721,@tanyakanrl Buat fadil: https://t.co/8NVDx6BwKE,26,26,40,682,in,1481664803127332864,1532200336097968128,clowwyc,https://twitter.com/clowwyc/status/1532229672129310721,tanyakanrl
Thu Jun 02 03:29:18 +0000 2022,1532202673482543104,@tanyakanrl Rahmiiiii aku suka typing kamu emg swag abiiezzzz mana mau sama fadil jameti kudasi☝🏻🥳☝🏻,1,2,25,1335,in,1196442021650522112,1532200336097968128,icebreezu,https://twitter.com/icebreezu/status/1532202673482543104,tanyakanrl
Mon May 30 05:31:34 +0000 2022,1531146278465286144,"@convomf fadil emg kg jlas bgt anjir, kalo disatuin sm willy gmn yh",24,10,93,5667,in,1249611405747048448,1531145920842440704,akungatwkm,https://twitter.com/akungatwkm/status/1531146278465286144,convomf
Wed May 25 11:18:37 +0000 2022,1529421674202152960,"Yeremia sudah meminta maaf dan menyesal. Dia juga berjanji tidak akan mengulanginya lagi. Ini jadi pelajaran berharga bagi dirinya."" Sekjen PP PBSI Fadil Imran.  Agar tdk berulang, Fadil berjanji PBSI akan melakukan pembinaan etika dlm bersosial media kpd para pemain.  Via: PBSI""",60,56,343,3153,in,132276059,1529421674202152960,ainurohman,https://twitter.com/ainurohman/status/1529421674202152960,
Thu May 19 02:42:01 +0000 2022,1527117342521847808,"@xiaozhongtae @nctzenbase kalo semisal diundang sm fadil jaidi jadinya PAK MUH KAGET KEDATANGAN ORANG KOREA"" ""fadil iseng ninggalin pak muh bareng orang korea""""",28,7,52,1257,in,1315091836390699008,1527106798725263360,Ieehaeychan,https://twitter.com/Ieehaeychan/status/1527117342521847808,"xiaozhongtae, nctzenbase"
Mon May 16 10:15:50 +0000 2022,1526144383778959360,"Pengamat politik dari Universitas Al-Azhar Indonesia Ujang Komaruddin meminta, jajaran anak buah Kapolda Metro Jaya Irjen Fadil Imran agar tidak mengistimewakan Ade Armando""    https://t.co/Tza3p3iMfX""",2,11,117,431,in,1142030368742133760,1526144383778959360,OnlyFrens,https://twitter.com/OnlyFrens/status/1526144383778959360,
Sun May 08 21:39:44 +0000 2022,1523417391077945344,@meowlynnd @Muthia911 Tp ak klo liat story fadil jaidi gpna skip mba.. sumpeh deh..,6,13,25,1222,in,4890577441,1523215343099199488,Hambamusafir2,https://twitter.com/Hambamusafir2/status/1523417391077945344,"meowlynnd, Muthia911"
Sat May 07 13:09:37 +0000 2022,1522926627700690944,"Udah..jangan ribut.! Sanding kan ke 2 orang ini, @Prabowo - @ganjarpranowo atau @ganjarpranowo - @prabowo  Untuk Presiden&amp Wapres terpilih 2024,jadikan kapolda metro ncu Fadil Imran nu pinter maen kaleci sebagai Kapolri dan ncu jendral Dudung nu pinter ngurek belut jadi panglima,",10,73,45,326,in,1271319727751610385,1522926627700690944,KaredokLeunca__,https://twitter.com/KaredokLeunca__/status/1522926627700690944,"Prabowo, ganjarpranowo, ganjarpranowo, prabowo"
Sat May 07 11:10:57 +0000 2022,1522896765397045248,"Marcus Gideon dilanda cedera, Fadil Jaidi menyatakan siap tempur jadi partner Kevin Sanjaya untuk event besar yang sudah menunggu pada 2022. Gimana, pasukan goib setuju gak nihhhh? 🤔🤔🙌  _ #BadmintonIndonesia #ThomasUberCup2022 #TUC2022 #ThomasCup2022 @bulutangkisRI https://t.co/v2dqoqBv3C",40,14,103,897,in,1085390412519559169,1522896765397045248,maulibnuu,https://twitter.com/maulibnuu/status/1522896765397045248,bulutangkisRI
Thu Apr 28 16:27:18 +0000 2022,1519714885684568065,"@candvbar @Askrlfess Namaku 😭😭. Emg bnr si fadil ngerjain bokapnya""",0,1,3,656,in,815214751902900224,1519667196330266624,smgalucky,https://twitter.com/smgalucky/status/1519714885684568065,"candvbar, Askrlfess"
Thu Apr 28 13:29:05 +0000 2022,1519670034603204609,@Askrlfess Ngumpul deh sini yang buka ig cuma pengen liat story nya fadil😭,2,2,12,1407,in,1202182529572171776,1519667196330266624,banyakplanningg,https://twitter.com/banyakplanningg/status/1519670034603204609,Askrlfess
